,commercial_area_name,commercial_area_code,time,floating_population,total_sales,total_customers
8201,길음역 7번,3110307,21-24,249530.0,466126785,5947.0
8202,길음역 8번,3110308,21-24,515064.0,2107526697,138859.0
8203,대광초등학교,3110309,21-24,105962.0,2588259,230.0
8204,안암역 2번,3110312,21-24,232621.0,2171738525,275510.0
8205,안암역 3번,3110313,21-24,918428.0,9920298890,394661.0
8206,종암경찰서,3110314,21-24,329892.0,3601642906,88206.0
8207,종암아이파크2차,3110315,21-24,791425.0,1111393486,31308.0
8208,숭곡초등학교,3110316,21-24,1372657.0,1348943557,64881.0
8209,종암중학교,3110317,21-24,348800.0,1277032596,125749.0
8210,KT월곡지사,3110318,21-24,677224.0,1776027457,201037.0
8211,종암동주민센터,3110319,21-24,650086.0,3371994420,92227.0
8212,KB국민은행 종암동지점,3110320,21-24,82511.0,762503389,81456.0
8213,장위1동주민센터,3110322,21-24,424980.0,396587109,41263.0
8214,상월곡역 1번,3110323,21-24,743901.0,1908044222,39989.0
8215,장곡초등학교,3110325,21-24,621904.0,2242972103,137604.0
8216,장위동성당,3110326,21-24,215199.0,0,0.0
8217,상월곡역 2번,3110327,21-24,601163.0,1129709486,63306.0
8218,상월곡역 3번,3110328,21-24,533320.0,385007431,43540.0
8219,우리은행체육관,3110329,21-24,334436.0,486306122,17683.0
8220,돌곶이역 1번,3110330,21-24,399346.0,421110770,5710.0
8221,돌곶이역 8번,3110331,21-24,649070.0,1336239493,62034.0
8222,돌곶이역 3번,3110332,21-24,114779.0,279945815,4125.0
8223,돌곶이역 5번,3110333,21-24,341642.0,1812794973,39440.0
8224,석관중앙교회,3110334,21-24,1072665.0,417034560,7025.0
8225,석계역 7번,3110335,21-24,828644.0,14702765707,415088.0
8226,석관고등학교,3110336,21-24,191515.0,58254560,1400.0
8227,아카데미하우스,3110337,21-24,239557.0,181406131,7055.0
8228,인수초등학교,3110338,21-24,84419.0,0,0.0
8229,국립4.19민주묘지,3110339,21-24,17565.0,255017514,4245.0
8230,인수중학교,3110340,21-24,171673.0,7393124,287.0
8231,북한산우이역 2번,3110341,21-24,115323.0,778943465,60447.0
8232,국립재활원,3110342,21-24,531179.0,93711949,10037.0
8233,무너미어린이공원,3110343,21-24,392174.0,131351158,13416.0
8234,화계중학교,3110344,21-24,149302.0,21550749,171.0
8235,솔밭공원역 2번,3110345,21-24,259573.0,1223895223,65206.0
8236,4.19민주묘지역 2번,3110346,21-24,538963.0,1238449807,74019.0
8237,강북문화예술회관,3110348,21-24,1167363.0,627895070,32741.0
8238,화계역 2번,3110349,21-24,235086.0,166589025,11354.0
8239,가오리역 2번,3110350,21-24,335014.0,526189049,15595.0
8240,수유북부시장옆,3110351,21-24,281263.0,233631770,4528.0
8241,수유1동주민센터,3110352,21-24,825314.0,1024771081,68727.0
8242,수유동우체국,3110353,21-24,423161.0,424595139,9148.0
8243,삼각산119안전센터,3110354,21-24,38869.0,342936325,8847.0
8244,삼양사거리역 2번,3110355,21-24,756137.0,720898574,62516.0
8245,덕수교,3110356,21-24,484623.0,832280005,16266.0
8246,가오리역 1번,3110357,21-24,597469.0,528658638,45829.0
8247,인수동 우편취급국,3110358,21-24,489796.0,303814884,13386.0
8248,수유시장옆,3110359,21-24,762424.0,1369995408,110468.0
8249,수유초등학교,3110360,21-24,618261.0,1868611992,98024.0
8250,삼양사거리역 1번,3110361,21-24,549975.0,255222683,27902.0
8251,우이천 계성교,3110362,21-24,447191.0,1567771325,103366.0
8252,송천동주민센터,3110363,21-24,129674.0,63485737,1478.0
8253,미아역 8번,3110364,21-24,812269.0,2955602207,105471.0
8254,미아역 5번,3110365,21-24,1022145.0,1565154475,87265.0
8255,광산사거리,3110366,21-24,294686.0,1120834396,23542.0
8256,강북구청,3110367,21-24,673498.0,3663101715,107054.0
8257,송천초등학교,3110368,21-24,1437327.0,299853431,8013.0
8258,성신여대운정그린캠퍼스,3110369,21-24,685061.0,2980851478,132488.0
8259,도봉세무서,3110370,21-24,728297.0,1054080664,80063.0
8260,삼양입구사거리,3110371,21-24,308928.0,675930620,23798.0
8261,강북중학교,3110372,21-24,759450.0,1126022133,154539.0
8262,수유역 2번,3110373,21-24,661312.0,755906375,19682.0
8263,송중초등학교,3110374,21-24,1347446.0,880325687,39012.0
8264,서울북부고용노동지청,3110375,21-24,264609.0,235849121,4877.0
8265,수송초등학교,3110376,21-24,1669542.0,3473621568,205050.0
8266,미아사거리역 3번,3110377,21-24,315958.0,1913829124,33315.0
8267,송중동주민센터,3110378,21-24,466798.0,638186841,38312.0
8268,KT&G 북부지사,3110379,21-24,89116.0,183260020,3208.0
8269,강북문화정보도서관,3110380,21-24,302172.0,0,0.0
8270,번동주공2단지,3110381,21-24,177395.0,715803423,20731.0
8271,솔밭공원역 1번,3110382,21-24,239911.0,648573610,51403.0
8272,덕성여대시반거리,3110383,21-24,29829.0,832430073,95324.0
8273,연산군묘,3110386,21-24,11454.0,134150890,7650.0
8274,쌍문초등학교,3110387,21-24,837984.0,1450563056,138051.0
8275,도봉우체국,3110388,21-24,390039.0,402747709,32313.0
8276,한일병원,3110389,21-24,192101.0,55082825,766.0
8277,방학초등학교,3110390,21-24,284446.0,1456791306,72126.0
8278,샘말어린이공원,3110391,21-24,252605.0,408028852,39886.0
8279,발바닥공원,3110392,21-24,43519.0,983126138,61851.0
8280,국민은행방학지점,3110393,21-24,20103.0,28164577,1849.0
8281,방학중학교,3110394,21-24,588205.0,1619925474,83055.0
8282,신한은행 방학동지점,3110395,21-24,216040.0,642857188,11523.0
8283,쌍문역1번(쌍리단길),3110396,21-24,394754.0,3709398152,372825.0
8284,도봉산입구,3110397,21-24,752539.0,3780712843,259045.0
8285,쌍문2동우체국,3110398,21-24,465572.0,2446511409,92125.0
8286,창2동주민센터,3110399,21-24,1014552.0,2009365739,139716.0
8287,도봉구보건소,3110400,21-24,696408.0,1368496148,31883.0
8288,도봉구민회관,3110401,21-24,95703.0,539521085,14135.0
8289,도봉구 정병원,3110402,21-24,276494.0,1708865376,71525.0
8290,방학1동주민센터,3110403,21-24,673945.0,3338328790,187861.0
8291,신창초등학교,3110404,21-24,1687851.0,3410555899,139637.0
8292,방학역 1번,3110405,21-24,686728.0,3851685083,305809.0
8293,도봉산역 1번,3110406,21-24,121846.0,866841147,51178.0
8294,도봉역 2번,3110407,21-24,523829.0,4217047120,180800.0
8295,가인초등학교,3110408,21-24,141582.0,961189212,75142.0
8296,창동역 2번,3110409,21-24,264040.0,2744894789,78990.0
8297,방학역 2번,3110410,21-24,301060.0,4161337728,155568.0
8298,도봉역 3번,3110411,21-24,327861.0,169236904,2390.0
8299,창동중학교,3110412,21-24,74567.0,230630540,2436.0
8300,누원고등학교,3110413,21-24,39551.0,133952319,8609.0
8301,수락산역 4번,3110415,21-24,980805.0,4428202959,267462.0
8302,노원초등학교,3110416,21-24,426865.0,2617468255,97174.0
8303,월계역 3번,3110417,21-24,214034.0,187170853,6774.0
8304,광운대학교 남단,3110418,21-24,395639.0,155951177,20192.0
8305,수락산디자인거리,3110419,21-24,435174.0,8452355673,277787.0
8306,광운대역 1번,3110420,21-24,226332.0,1329921420,83690.0
8307,석계역 1번,3110421,21-24,193589.0,6048312086,178133.0
8308,노원역 9번,3110422,21-24,431209.0,225449624,2616.0
8309,석계역 2번,3110423,21-24,156559.0,2199315921,66574.0
8310,상계초등학교,3110424,21-24,1180476.0,783400315,40224.0
8311,계상초등학교,3110425,21-24,333226.0,1680418989,115450.0
8312,상계2동주민센터,3110426,21-24,833847.0,778313203,20080.0
8313,상계5동주민센터,3110428,21-24,1870353.0,4054320569,179580.0
8314,공릉동 국수거리,3110429,21-24,962338.0,2254283567,162317.0
8315,중계초등학교,3110430,21-24,38016.0,790692521,8834.0
8316,상계역,3110431,21-24,230959.0,12826103028,452229.0
8317,대진고등학교,3110432,21-24,159039.0,340986175,23511.0
8318,공릉역 2번,3110433,21-24,846394.0,444440079,20564.0
8319,태릉입구역 4번,3110434,21-24,254989.0,171977366,7143.0
8320,서울과학기술대,3110435,21-24,61058.0,1239299647,72621.0
8321,상계제일중학교,3110436,21-24,274079.0,1003813199,50739.0
8322,당고개역 2번,3110437,21-24,712550.0,442596354,9640.0
8323,경춘선숲길 우측,3110438,21-24,885939.0,5717776744,211646.0
8324,당고개역 5번,3110439,21-24,504505.0,924034920,117939.0
8325,상계3동4동주민센터,3110440,21-24,112051.0,0,0.0
8326,영신여고,3110441,21-24,310868.0,1924156411,156751.0
8327,화랑대철도공원,3110442,21-24,48669.0,39964774,3405.0
8328,수색성당,3110444,21-24,109899.0,197951038,1835.0
8329,내를건너서숲으로도서관,3110446,21-24,54969.0,119866895,1625.0
8330,구산초등학교,3110447,21-24,245453.0,1124429,70.0
8331,상신초등학교입구,3110448,21-24,206252.0,304048044,23306.0
8332,증산역 3번,3110449,21-24,508515.0,660538671,20140.0
8333,시립서북병원,3110450,21-24,897376.0,3040579520,271852.0
8334,증산역 4번,3110451,21-24,490962.0,1163339899,83514.0
8335,새절역 3번,3110452,21-24,362233.0,722675902,41606.0
8336,신사1동주민센터,3110453,21-24,625777.0,2614784237,188797.0
8337,선정중학교,3110454,21-24,731501.0,858415611,84941.0
8338,역촌노인복지관,3110455,21-24,864447.0,1860763156,46808.0
8339,구산보건지소,3110456,21-24,806232.0,1598546769,122268.0
8340,예일여고,3110457,21-24,383376.0,750399126,52082.0
8341,선일여고,3110458,21-24,469435.0,474843148,31660.0
8342,응암역 2번,3110459,21-24,665548.0,400814508,19259.0
8343,구산역 4번,3110460,21-24,746649.0,3360229483,176874.0
8344,새절역 2번,3110461,21-24,124728.0,1094825212,16834.0
8345,갈현건영아파트,3110462,21-24,333353.0,522728389,60606.0
8346,응암3동주민센터,3110463,21-24,410610.0,1067454462,22099.0
8347,연신내역 5번,3110464,21-24,315597.0,2782590041,41516.0
8348,연신내역 7번,3110465,21-24,694027.0,2191836316,42139.0
8349,구산역 2번,3110466,21-24,532402.0,783891775,48431.0
8350,은평요양병원,3110467,21-24,227719.0,2054900049,65115.0
8351,응암역 3번,3110468,21-24,1488271.0,3570577483,271728.0
8352,응암정보도서관,3110469,21-24,736680.0,2583679245,194135.0
8353,신진과학기술고등학교,3110470,21-24,381507.0,493173014,24313.0
8354,응암동우체국,3110471,21-24,836406.0,2850300488,149187.0
8355,연신내역 4번,3110472,21-24,749207.0,2331130804,96286.0
8356,구산역 1번,3110473,21-24,933162.0,2647632885,87120.0
8357,세명컴퓨터고등학교,3110474,21-24,523488.0,365123525,40733.0
8358,백련산해모로아파트,3110475,21-24,232940.0,1492309061,88108.0
8359,역촌역 2번,3110476,21-24,61297.0,120081088,2463.0
8360,은평세무서,3110477,21-24,202980.0,2607966479,42634.0
8361,응암1동주민센터,3110478,21-24,166519.0,830044237,29937.0
8362,연신내역 2번,3110479,21-24,684307.0,896349287,38111.0
8363,연신내역 3번,3110480,21-24,133481.0,105244267,7990.0
8364,불광역 7번,3110481,21-24,2100444.0,1397201089,84717.0
8365,연신초등학교,3110482,21-24,174517.0,450359762,23140.0
8366,연천초등학교,3110483,21-24,318484.0,228916645,21599.0
8367,역촌역 3번,3110484,21-24,716893.0,2248441460,201340.0
8368,연신내우체국,3110485,21-24,254819.0,458320629,11399.0
8369,은평구청,3110486,21-24,342629.0,3431036982,66461.0
8370,불광역 8번,3110487,21-24,67803.0,818881220,32085.0
8371,우리은행응암동지점,3110488,21-24,183313.0,878764070,26397.0
8372,불광역 3번,3110489,21-24,250229.0,483882541,8819.0
8373,녹번동근린공원,3110490,21-24,273008.0,360576171,8798.0
8374,불광중학교,3110491,21-24,52583.0,12961432,287.0
8375,하나고등학교,3110492,21-24,6030.0,981394,75.0
8376,북가좌초등학교,3110493,21-24,179176.0,95929339,2458.0
8377,증산3교남측,3110494,21-24,112766.0,2505970,10.0
8378,북가좌2동주민센터,3110495,21-24,626840.0,2928044718,145390.0
8379,모래내우체국,3110496,21-24,484672.0,2451608110,77271.0
8380,가좌역 3번,3110497,21-24,37226.0,314256765,3549.0
8381,증산역 1번,3110498,21-24,1345820.0,2812159776,169646.0
8382,연가초등학교,3110499,21-24,1022079.0,380985460,32544.0
8383,남가좌동현대아파트,3110500,21-24,71508.0,434317168,2337.0
8384,연희어린이공원,3110501,21-24,121392.0,383634,46.0
8385,남가좌파출소,3110502,21-24,1039573.0,2272125543,146881.0
8386,명지대학교교회,3110503,21-24,801866.0,3285700861,424923.0
8387,홍남교남측,3110505,21-24,12336.0,0,0.0
8388,연희임광아파트,3110506,21-24,101981.0,109520,9.0
8389,명지대학교,3110507,21-24,815866.0,6401144413,250682.0
8390,서연중학교,3110508,21-24,379315.0,133344736,15245.0
8391,연희대우아파트앞,3110509,21-24,460246.0,1494228674,154925.0
8392,홍연시장,3110510,21-24,448168.0,125878265,4038.0
8393,연희초등학교,3110511,21-24,512707.0,1362881478,194571.0
8394,연희지하차도,3110512,21-24,477735.0,12002671,1080.0
8395,연희파출소,3110513,21-24,104412.0,543100937,5684.0
8396,서대문우체국,3110514,21-24,417718.0,333167763,34611.0
8397,홍은중학교,3110515,21-24,145482.0,0,0.0
8398,정원여중,3110516,21-24,42698.0,82697570,1693.0
8399,서대문소방서,3110517,21-24,142831.0,385790270,20286.0
8400,서대문구보건소별관,3110519,21-24,735654.0,723618740,84051.0
8401,경의중앙 신촌역,3110520,21-24,381097.0,810288762,26024.0
8402,홍제역 4번,3110521,21-24,325456.0,1911008191,29307.0
8403,홍제역 3번,3110522,21-24,182465.0,205278227,24851.0
8404,홍제성원아파트,3110523,21-24,32792.0,12586019,51.0
8405,연희세브란스병원,3110524,21-24,40125.0,79705996,1775.0
8406,홍은종합사회복지관,3110525,21-24,176680.0,172516899,8389.0
8407,봉원사,3110526,21-24,50877.0,106028712,11624.0
8408,홍제역 2번,3110527,21-24,230102.0,720452605,66368.0
8409,서울여자간호대학교,3110528,21-24,450309.0,1454022063,99306.0
8410,홍제3동주민센터,3110529,21-24,547562.0,2998560879,139482.0
8411,아현역 1번,3110530,21-24,98141.0,442086799,5500.0
8412,아현역 2번,3110532,21-24,478747.0,1254816844,75096.0
8413,충정로역 7번,3110533,21-24,2284058.0,0,0.0
8414,경기대학교,3110534,21-24,313758.0,25418751,1236.0
8415,영천시장입구,3110535,21-24,493276.0,123239423,2251.0
8416,돈의문센트레빌아파트입구,3110536,21-24,57925.0,56625148,1200.0
8417,충정로현대아파트,3110537,21-24,173614.0,790101931,87809.0
8418,충정로역 3번,3110538,21-24,138156.0,945589956,15431.0
8419,미근동,3110539,21-24,82005.0,1366292132,15060.0
8420,망원나들목체육관,3110540,21-24,318979.0,594977808,47578.0
8421,동교초등학교,3110541,21-24,666629.0,2203091396,115987.0
8422,마포구청역 7번,3110542,21-24,721497.0,1934841963,128534.0
8423,중암중학교,3110543,21-24,77618.0,0,0.0
8424,망리단길,3110544,21-24,2961049.0,9916832347,351867.0
8425,마포구청역 1번,3110545,21-24,302640.0,4170017665,318419.0
8426,양화대교북단,3110546,21-24,373188.0,148723740,3994.0
8427,KB국민은행 망원동지점,3110547,21-24,464023.0,3816707082,148386.0
8428,마포구청역 4번,3110548,21-24,536180.0,1265920116,26903.0
8429,새터산,3110549,21-24,460891.0,697209677,35952.0
8430,합정역 8번,3110550,21-24,672731.0,9811807831,160297.0
8431,성서초등학교,3110551,21-24,650814.0,1914447521,50050.0
8432,성미산체육관,3110552,21-24,241584.0,460802384,34461.0
8433,가좌역 2번,3110553,21-24,542201.0,943775480,36683.0
8434,망원역 1번,3110554,21-24,531162.0,991316743,75165.0
8435,홍익지구대,3110555,21-24,113394.0,1338643269,14635.0
8436,절두산순교성지,3110556,21-24,78551.0,108287702,729.0
8437,홍대부속여중고앞,3110557,21-24,384518.0,2380258120,132257.0
8438,경성고등학교,3110558,21-24,1511673.0,3222848051,153597.0
8439,성산중학교,3110559,21-24,448527.0,3171985920,136777.0
8440,마포FM,3110560,21-24,395166.0,185859212,2287.0
8441,상수역 4번,3110561,21-24,391219.0,2951930745,113794.0
8442,연트럴파크(연남동주민센터),3110562,21-24,514799.0,1914495168,90560.0
8443,상수역 3번,3110563,21-24,89615.0,0,0.0
8444,홍대입구역 3번,3110564,21-24,422218.0,6980506747,236523.0
8445,홍익대,3110565,21-24,192773.0,625387062,922.0
8446,경의선책거리,3110566,21-24,643946.0,5863459149,256103.0
8447,광흥창역 6번,3110567,21-24,138649.0,72519873,1754.0
8448,광흥창역 1번,3110568,21-24,179323.0,1082675836,128234.0
8449,홍대땡땡거리,3110569,21-24,404013.0,8477717189,179698.0
8450,KB국민은행 서강지점,3110570,21-24,104827.0,210686345,10217.0
8451,신수동주민센터,3110571,21-24,245678.0,156070352,6212.0
8452,서강대역 1번,3110572,21-24,984756.0,1875790070,104699.0
8453,신촌역 6번,3110573,21-24,43053.0,178026155,2776.0
8454,대흥동주민센터,3110575,21-24,492165.0,296239817,21866.0
8455,대흥역 3번,3110576,21-24,399118.0,5421182564,108267.0
8456,용강동주민센터,3110577,21-24,250863.0,748242642,8766.0
8457,대흥역 2번,3110578,21-24,1351325.0,3623901624,239068.0
8458,마포역 4번,3110579,21-24,189229.0,722196073,12901.0
8459,양원초등학교,3110580,21-24,407432.0,54929353,4392.0
8460,이대역 5번,3110582,21-24,231478.0,1638245856,178816.0
8461,공덕래미안3차아파트,3110583,21-24,133925.0,444870616,2906.0
8462,아현역 4번,3110584,21-24,47786.0,296541054,990.0
8463,마포경찰서,3110585,21-24,50976.0,96987150,2512.0
8464,서울서부지방법원,3110586,21-24,996869.0,2330293809,53298.0
8465,공덕동주민센터,3110587,21-24,296366.0,556249803,35695.0
8466,한겨레신문사,3110588,21-24,527863.0,1149628551,15586.0
8467,애오개역 3번,3110589,21-24,57008.0,40908235,194.0
8468,만리재,3110590,21-24,838718.0,405096286,21864.0
8469,충정로역 6번,3110591,21-24,365874.0,1596201277,60508.0
8470,서울금융고등학교,3110592,21-24,118099.0,213607697,8013.0
